URL,Discount,Rating,Brand,Item,MRP,Reviews 
dresses/h%26m/hm-rib-knit-button-front-dress/28551650/buy,,4.4,H&M,Rib-Knit Button-Front Dress,,11
dresses/sassafras/sassafras-green-ribbed-sheath-midi-dress/24956646/buy,Rs. 521,4.3,SASSAFRAS,Ribbed Sheath Midi Dress,Rs. 1799,990
ethnic-dresses/kalini/kalini-floral-printed-fit--flared-maxi-ethnic-dress-with-duppata/27151242/buy,Rs. 1399,3.9,KALINI,Fit & Flared Maxi Ethnic Dress,Rs. 6363,58
dresses/moomaya/moomaya-floral-printed-v-neck-puff-sleeve-cotton-fit--flare-midi-dress/23938406/buy,Rs. 1440,3.8,Moomaya,Printed Fit & Flare Dress,Rs. 3200,133
dresses/h%26m/hm-pure-cotton-broderie-anglaise-tunic-dress/28230316/buy,,4.3,H&M,Broderie Anglaise Tunic Dress,,117
dresses/cherry+crumble/cherry-crumble-girls-floral-embroidered-flutter-sleeves-cotton-fit--flare-dress/21564370/buy,Rs. 1279,4.4,Cherry Crumble,Girls Cotton Fit & Flare Dress,Rs. 3199,113
dresses/curvy+lane/curvy-lane-women-plus-size-flared-sleeve-fit--flare-midi-dress/23851862/buy,Rs. 2399,4.3,Curvy Lane,Plus Size Flared Midi Dress,Rs. 4799,6
dresses/miss+chase/miss-chase-maroon--beige-ethnic-motifs-tie-up-neck-chiffon-maxi-dress/20557078/buy,Rs. 1498,3.9,Miss Chase,Ethnic Motifs Chiffon Maxi Tie-Up Neck Dress,Rs. 3745,65
dresses/street+9/street-9-pink-net-shirt-midi-dress/20743090/buy,Rs. 1599,4.2,STREET 9,Net Shirt Midi Dress,Rs. 4999,76
dresses/magre/magre-floral-printed-puff-sleeve-fit--flare-mini-dress/29846268/buy,Rs. 1299,2.3,MAGRE,Printed Fit & Flare Dress,Rs. 2599,3
dresses/stylecast/stylecast-blue--white-floral-print-shirt-midi-dress/28417770/buy,Rs. 1299,3.9,StyleCast,Floral Print Shirt Midi Dress,Rs. 3249,17
dresses/trendyol/trendyol-off-white-midi-dress/19554042/buy,Rs. 2469,,Trendyol,Midi Dress,Rs. 3799,
dresses/tokyo+talkies/tokyo-talkies-floral-dress/21476166/buy,Rs. 573,4,Tokyo Talkies,Floral Dress,Rs. 1849,300
dresses/stylecast/stylecast-blue-embellished-bodycon-mini-dress/24541658/buy,Rs. 649,2.9,StyleCast,Embellished Bodycon Mini Dress,Rs. 2399,9
dresses/marks+%26+spencer/marks--spencer-polka-dot-printed-a-line-midi-dress/28985776/buy,Rs. 3999,,Marks & Spencer,Printed A-Line Midi Dress,Rs. 7999,
dresses/n+n+enterprise/n-n-enterprise-puff-sleeve-sheath-midi-dress/27927688/buy,Rs. 659,3.9,N N ENTERPRISE,Sheath Midi Dress,Rs. 2999,179
dresses/athena/athena-beige--maroon-embellished-v-neck-a-line-mini-dress/25922256/buy,Rs. 1364,3.8,Athena,Embellished A-Line Mini Dress,Rs. 3499,206
dresses/b%27infinite/binfinite-embellished-puff-sleeves-sequined-tiered-fit--flare-midi-dress/27943852/buy,Rs. 2639,,B'Infinite,Embellished Fit & Flare Dress,Rs. 6599,
dresses/athena/athena-beige--maroon-embellished-v-neck-a-line-mini-dress/25922256/buy,Rs. 1364,3.8,Athena,Embellished A-Line Mini Dress,Rs. 3499,206
dresses/b%27infinite/binfinite-embellished-puff-sleeves-sequined-tiered-fit--flare-midi-dress/27943852/buy,Rs. 2639,,B'Infinite,Embellished Fit & Flare Dress,Rs. 6599,
dresses/street+9/street-9-shoyulder-straps-embellished-net-sheath-dress/22089184/buy,Rs. 1079,4,STREET 9,Embellished Net Sheath Dress,Rs. 3999,123
dresses/nayo/nayo-grey--red-floral-maternity-a-line-cotton-midi-dress/20845552/buy,Rs. 999,4.1,Nayo,Floral Maternity Cotton Dress,Rs. 2499,359
dresses/roadster/the-roadster-lifestyle-co-off-shoulder-cotton-a-line-dress/29904794/buy,Rs. 734,2.6,Roadster,Cotton A-Line Dress,Rs. 2099,8
dresses/dodo+%26+moa/dodo--moa-black--gold-toned-embellished-off-shoulder-maxi-dress/27267466/buy,Rs. 1396,3.7,DODO & MOA,Embellished Off-Shoulder Dress,Rs. 3990,26
dresses/sassafras+curve/sassafras-curve-plus-size-abstract-printed-fit--flare-dress/21869466/buy,Rs. 824,4.6,SASSAFRAS Curve,Plus Size Printed Dress,Rs. 2498,311
dresses/stylestone/stylestone-women-blue-solid-denim-pinafore-dress/10702342/buy,Rs. 665,4.2,StyleStone,Women Denim Pinafore Dress,Rs. 1799,2.3k
dresses/bebe/bebe-flared-sleeve-sheath-dress/29905436/buy,,,bebe,Flared Sleeve Sheath Dress,,
ethnic-dresses/odette/odette-floral-printed-thread-work-georgette-anarkali-ethnic-dresse/30045974/buy,Rs. 4224,,ODETTE,Floral Printed  Ethnic Dresses,Rs. 14080,
dresses/stylecast/stylecast-cuban-collar-mini-blazer-dresses/27959300/buy,Rs. 999,4.1,StyleCast,Mini Blazer Dresses,Rs. 2799,26
dresses/v%26m/vm-georgette-maxi-long-gown-dress/27812198/buy,Rs. 1679,4.2,V&M,Georgette Maxi Dress,Rs. 2999,5
dresses/mabish+by+sonal+jain/mabish-by-sonal-jain-ethnic-motifs-printed-tiered-maxi-dress/23893710/buy,Rs. 1405,4.2,MABISH by Sonal Jain,Printed Tiered Maxi Dress,Rs. 3699,80
dresses/antheaa/antheaa-off-white-animal-printed-ruched-sheath-dress/26056384/buy,Rs. 1079,3.3,Antheaa,Animal Printed Sheath Dress,Rs. 2399,30
dresses/inweave/inweave-shirt-collar-abstract-printed-a-line-midi-cotton-dress/21997256/buy,Rs. 1483,4.1,InWeave,A-Line Midi Cotton Dress,Rs. 5299,584
dresses/baesd/baesd-abstract-printed-square-neck-puffed-sleeves-georgette-fit-and-flare-maxi-dress/25032884/buy,Rs. 1099,3.7,BAESD,Fit and Flare Maxi Dress,Rs. 3099,58
dresses/baesd/baesd-girls-striped-puff-sleeve-fit--flare-dress/27650204/buy,Rs. 559,4,BAESD,Girls Strips Fit & Flare Dress,Rs. 1999,144
ethnic-dresses/anouk/-anouk-printed-ethnic-dresses/27943354/buy,Rs. 831,4,Anouk,Printed Ethnic Dresses,Rs. 2599,146
dresses/sassafras/sassafras-teal-blue-floral-printed-v-neck-cut-out-tiered-maxi-dress/29366138/buy,Rs. 1151,4.4,SASSAFRAS,Floral Print Tiered Maxi Dress,Rs. 2399,15k
ethnic-dresses/neemiya/neemiya-self-design-georgette-dobby-empire-ethnic-dress/23520884/buy,Rs. 917,3.9,Neemiya,Self Design Georgette Dress,Rs. 2699,175
dresses/anouk/anouk-women-fit--flare-midi-dress/29937078/buy,Rs. 743,,Anouk,Women Fit & Flare Midi Dress,Rs. 2399,
dresses/antheaa/antheaa-lime-green-cuff-sleeve-chiffon-fit--flare-dress/27625278/buy,Rs. 1304,4.4,Antheaa,Chiffon Fit & Flare Dress,Rs. 2899,41
dresses/lulu+%26+sky/lulu--sky-women-maxi-midi-dress/28885714/buy,Rs. 1593,2,LULU & SKY,Maxi Midi Dress,Rs. 3795,6
dresses/forever+new/forever-new-sleeveless-fit--flare-midi-dress/30114436/buy,,,Forever New,Fit & Flare Midi Dress,,
dresses/stylecast/stylecast-black--white-abstract-printed-tie-ups-wrap-maxi-dress/27170900/buy,Rs. 1399,3.9,StyleCast,Abstract Wrap Maxi Dress,Rs. 3999,10
ethnic-dresses/rain+%26+rainbow/rain--rainbow-floral-printed-shoulder-straps-tiered-cotton-fit--flare-midi-ethnic-dress/24463116/buy,Rs. 1649,4.5,Rain & Rainbow,Printed Cotton Ethnic Dress,Rs. 2999,1.1k
dresses/sassafras+basics/sassafras-basics-round-neck-short-sleeves-cotton-oversized-t-shirt-midi-dress/29148178/buy,Rs. 798,4.3,SASSAFRAS BASICS,Cotton T-shirt Midi Dress,Rs. 1699,94
dresses/dressberry/dressberry-mustard-checked-printed-bell-sleeve-shirt-dress/29538336/buy,Rs. 701,4.4,DressBerry,Checked Printed Shirt Dress,Rs. 2699,7
dresses/u%26f+beyond/uf-beyond-plus-size-sweetheart-neck-puff-sleeves-ruched-scuba-sheath-dress/27421602/buy,Rs. 987,4.3,U&F Beyond,Plus Size Ruched Sheath Dress,Rs. 3799,85
ethnic-dresses/henal/henal-ethnic-motifs-printed-maternity-ethnic-dress/25019358/buy,Rs. 879,4,Henal,Printed Maternity Ethnic Dress,Rs. 3999,382
ethnic-dresses/anouk/anouk-notched-round-neck-a-line-ethnic-dress/26947524/buy,Rs. 285,4.2,Anouk,Printed Ethnic Dress,Rs. 1299,9
dresses/deebaco/deebaco-colourblocked-tiered-maxi-dress/22753862/buy,Rs. 1835,4.2,DEEBACO,Colourblocked Maxi Dress,Rs. 3599,237
dresses/dressberry/dressberry-weekend-chic-smocked-empire-dress/29075364/buy,Rs. 599,,DressBerry,Weekend Chic Smocked Dress,Rs. 1099,
dresses/deebaco/deebaco-tie-up-neck-flared-shoulder-side-slit-lace-details-empire-midi-dress/29908162/buy,Rs. 1956,4.2,DEEBACO,Tie Up Neck Empire Midi Dress,Rs. 5149,239
dresses/aayu/aayu-ethnic-motifs-print-crepe-maxi-dress/28098792/buy,Rs. 839,4.4,aayu,Ethnic Motifs Print Crepe Maxi Dress,Rs. 3999,54
dresses/berrylush+curve/berrylush-curve-floral-crepe-midi-dress/20911342/buy,Rs. 881,4.3,Berrylush Curve,Plus Size Floral Midi Dress,Rs. 2099,783
dresses/mast+%26+harbour/mast--harbour-blue--white-accordion-pleated-floral-printed-wrap-dress/11144064/buy,Rs. 637,4.1,Mast & Harbour,Accordion Pleat Wrap Dress,Rs. 2199,1.8k
dresses/roadster/roadster-polka-dot-print-tiered-fit--flare-dress/29041184/buy,Rs. 832,4.1,Roadster,Polka Dot Print Fit & Flare Dress,Rs. 2600,18
dresses/mabish+by+sonal+jain/mabish-by-sonal-jain-ethnic-motifs-printed-gathered-detail-wrap-midi-dress/23893712/buy,Rs. 1039,4,MABISH by Sonal Jain,Printed Wrap Midi Dress,Rs. 2599,185
dresses/athena/athena-women-black-formal-blazer-dress/20437894/buy,Rs. 890,4,Athena,Women Blazer Dress,Rs. 2699,958
dresses/stylecast/stylecast-women-one-shoulder-tie-ups-detail-cotton-a-line-mini-dress/28232916/buy,Rs. 1099,,StyleCast,Women A-Line Mini Dress,Rs. 2749,
dresses/h%26m/hm-adjustable-waist-printed-dress/29224534/buy,,4.2,H&M,Adjustable Waist Printed Dress,,21
dresses/stylecast/stylecast-women-v-neck-wrap-dress/30038500/buy,Rs. 1149,,StyleCast,V-Neck Wrap Dress,Rs. 2899,
dresses/negen/negen-floral-printed-v-neck-cotton-a-line-maternity-midi-dress/25237304/buy,Rs. 899,4.1,Negen,Cotton A-Line Maternity  Dress,Rs. 2499,8
ethnic-dresses/kedar+fab/kedar-fab-floral-embellished-ethnic-dress-with-dupatta/29328682/buy,Rs. 799,3.5,Kedar Fab,Embellished Ethnic Dress,Rs. 2999,61
dresses/baesd/baesd-girls-floral-print-net-fit--flare-dress/28331166/buy,Rs. 599,3.8,BAESD,Girls Net Fit & Flare Dress,Rs. 1999,37
dresses/mango/mango-striped-shirt-mini-dress/27737146/buy,Rs. 2593,,MANGO,Striped Shirt Mini Dress,Rs. 3990,
dresses/baesd/baesd-round-neck-floral-print-fit--flare-dress/28075116/buy,Rs. 619,3.6,BAESD,Floral Print Fit & Flare Dress,Rs. 1999,80
dresses/divena/divena-navy-blue--white-pure-cotton-floral-print-midi-dress/20640116/buy,Rs. 1221,4.5,Divena,Cotton Floral Print Midi Dress,Rs. 2599,100
dresses/stylecast/stylecast-pink--white-geometric-printed-fit--flare-dress/27756572/buy,Rs. 1099,3.5,StyleCast,Printed Fit & Flare Dress,Rs. 2749,13
ethnic-dresses/a+plus+by+ahalyaa/a-plus-by-ahalyaa-plus-size-conversational-print-a-line-maxi-ethnic-dress/26754646/buy,Rs. 1599,4.5,A PLUS BY AHALYAA,Maxi Ethnic Dress,Rs. 10000,357
dresses/vero+moda/vero-moda-abstract-printed-boat-neck-flared-sleeves-gathered-detail-a-line-mini-dress/27174878/buy,Rs. 1623,5,Vero Moda,Printed A-Line Mini Dress,Rs. 2799,5
dresses/trendyol/trendyol-v-neck-sleeveless-ruffled-maxi-dress/24506456/buy,Rs. 4239,4.4,Trendyol,Ruffled Maxi Dress,Rs. 5299,44
ethnic-dresses/gujari/gujari-floral-printed-v-neck-pure-cotton-anarkali-ethnic-dress-with-dupatta/27125586/buy,Rs. 1199,4.5,Gujari,Floral Printed Anarkali Dress,Rs. 4999,13
dresses/athena/athena-embellished-puff-sleeves-sheath-wrap-dress/21796146/buy,Rs. 2246,4,Athena,Embellished Sheath Wrap Dress,Rs. 2995,767
dresses/tokyo+talkies/tokyo-talkies-pink-cowl-neck-shoulder-straps-pleated-sheath-dress/23907450/buy,Rs. 293,3.9,Tokyo Talkies,Cowl Neck Sheath Dress,Rs. 1049,567
dresses/sassafras+curve/sassafras-curve-floral-printed-tieredchiffon-dress/21869434/buy,Rs. 799,4.3,SASSAFRAS Curve,Printed Tiered Chiffon Dress,Rs. 2498,291
dresses/jc+collection/jc-collection-floral-printed-v-neck-fit--flare-midi-dress/29569816/buy,Rs. 4639,,JC Collection,Printed Fit & Flare Midi Dress,Rs. 5799,
dresses/dressberry/dressberry-floral-embroidered-georgette-fit--flare-dress/24079462/buy,Rs. 836,3.9,DressBerry,Embroidered Fit & Flare Dress,Rs. 3099,281
dresses/shaye/shaye-georgette-party-shirt-dress-comes-with-a-belt/26817474/buy,Rs. 1849,4.3,SHAYE,Shirt Dress,Rs. 4999,7
dresses/athena/athena-women-burgundy--black-sheath-dress/10322021/buy,Rs. 839,4.3,Athena,Women Colourblocked Sheath Dress,Rs. 1999,592
dresses/aask/aask-round-neck-a-line-dress-with-shrug/25194052/buy,Rs. 1199,4.3,AASK,A-Line Dress With Shrug,Rs. 3998,487
dresses/u%26f+beyond/uf-beyond-plus-size-self-design-v-neck-puff-sleeve-georgette-tiered-fit--flare-dress/29169986/buy,Rs. 1325,4.1,U&F Beyond,Plus Size Fit & Flare Dress,Rs. 3399,130
dresses/mango/mango-sheath-plisse-maxi-dress/28455714/buy,Rs. 2463,4,MANGO,Sheath Plisse Maxi Dress,Rs. 3790,9
dresses/nuevosdamas/nuevosdamas-puff-sleeves-schiffli-cotton-shirt-dress/24845586/buy,Rs. 1049,4.5,NUEVOSDAMAS,Schiffli Cotton Shirt Dress,Rs. 2499,91
dresses/cutecumber/cutecumber-girls-navy-blue-printed-a-line-dress/8706241/buy,Rs. 990,4.2,CUTECUMBER,Girls Printed A-Line Dress,Rs. 1795,1.2k
dresses/salt+attire/salt-attire-short-sleeves-round-neck-formal-sheath-dress/29066136/buy,Rs. 1737,4.4,SALT ATTIRE,Round Neck Sheath Dress,Rs. 2895,34
dresses/aayu/aayu-tiered-georgette-a-line-midi-dress/22493146/buy,Rs. 615,4.1,aayu,Georgette A-Line Midi Dress,Rs. 2199,2.8k
dresses/janasya/janasya-plus-size-dobby-georgette-ikat-printed-flared-dress/27483348/buy,Rs. 1813,4.2,Janasya,Plus Size Georgette Ikat Dress,Rs. 3779,26
ethnic-dresses/henal/henal-floral-printed-gathered-tiered-cotton-maternity-ethnic-dress/25457160/buy,Rs. 839,4,Henal,Floral Maternity Ethnic Dress,Rs. 3999,175
dresses/forever+new/forever-new-flutter-sleeve-linen-sheath-dress/29669430/buy,,,Forever New,Sheath Flutter Sleeve Dress,,
dresses/stylecast/stylecast-peach-shoulder-straps-maxi-dress/27593784/buy,Rs. 1199,4.5,StyleCast,Shoulder Straps Maxi Dress,Rs. 2949,32
dresses/h%26m/hm-one-shoulder-bubble-hem-dress/29763676/buy,,,H&M,One-Shoulder Bubble-Hem Dress,,
dresses/mango/mango-cut-out-floral-print-a-line-dress/27352082/buy,Rs. 2593,4.1,MANGO,Cut-Out Floral Print Dress,Rs. 3990,19
dresses/all+about+you/all-about-you-cotton-schiffli-embroidered-puff-sleeves-tiered-shirt-dress/27092696/buy,Rs. 1520,,all about you,Cotton Schiffli Tiered Dress,Rs. 3899,
dresses/street+9/street-9-women-deep-navy-blue-solid-net-maxi-dress/16334728/buy,Rs. 1119,4.3,STREET 9,Solid Net Maxi Dress,Rs. 3999,245
dresses/lea+clothing+co./lea-clothing-co-off-shoulder-fit--flare-maxi-dress/29319164/buy,Rs. 3861,,Lea Clothing Co.,Fit & Flare Maxi Off-Shoulder Dress,Rs. 4290,
dresses/sassafras+basics/sassafras-basics-sheath-midi-dress/23286096/buy,Rs. 593,4.5,SASSAFRAS BASICS,Sheath Midi Dress,Rs. 1799,953
dresses/rare/rare-floral-printed-flared-sleeves-georgette-fit--flare-midi-dress/27936014/buy,Rs. 783,4.1,RARE,Fit & Flare Midi Dress,Rs. 2799,29
ethnic-dresses/anouk/anouk-notched-round-neck-a-line-ethnic-dress/26947368/buy,Rs. 311,4.4,Anouk,Printed Ethnic Dress,Rs. 1299,16
dresses/aayu/aayu-flutter-sleeve-georgette-maxi-dress/28906972/buy,Rs. 727,4.3,aayu,Maxi Flutter Sleeve Dress,Rs. 2599,10.4k
dresses/stylecast/stylecast-girls-pink-balloon-party-dress/27040654/buy,Rs. 2631,3.9,StyleCast,Balloon Party Dress,Rs. 4049,15
dresses/keri+perry/keri-perry-round-neck-floral-printed-fit-and-flare-midi-dress/21627666/buy,Rs. 887,4,KERI PERRY,Fit and Flare Midi Dress,Rs. 2399,1.4k
dresses/av2/av2-navy-blue-floral-maternity-a-line-midi-dress/20944602/buy,Rs. 999,4.2,AV2,Floral Maternity A-Line Dress,Rs. 2899,414
dresses/campus+sutra/campus-sutra-off-shoulder-gathered-fit--flare-dress/25162576/buy,Rs. 999,4,Campus Sutra,Gathered Fit & Flare Dress,Rs. 1999,66
dresses/athena/athena-women-burgundy-floral-print-puff-sleeves-fit--flare-dress/15300950/buy,Rs. 935,4.3,Athena,Puff Sleeves Fit & Flare Dress,Rs. 2399,5.5k
dresses/h%26m/hm-linen-blend-halter-neck-dress/29166576/buy,Rs. 1399,3.2,H&M,Linen Blend Halter Neck Dress,Rs. 1999,6
ethnic-dresses/kalini/kalini-floral-printed-flared-maxi-wrap-ethnic-dress/24566286/buy,Rs. 999,3.8,KALINI,Printed Wrap Ethnic Dress,Rs. 4761,129
dresses/stylecast+x+kassually/stylecast-x-kassually-grey-abstract-printed-high-neck-cap-sleeves-sheath-midi-dress/26293096/buy,Rs. 619,4.4,STYLECAST X KASSUALLY,Printed Sheath Midi Dress,Rs. 1999,62
dresses/street+9/street-9-sequinned-net-maxi-dress/25069372/buy,Rs. 1919,3.5,STREET 9,Sequinned Maxi Dress,Rs. 5999,61
dresses/allen+solly+woman/allen-solly-woman-v-neck-formal-sheath-dress/26015670/buy,Rs. 2399,4.5,Allen Solly Woman,V-Neck Formal Sheath Dress,Rs. 3999,21
dresses/mango/mango-v-neck-buttoned-sheath-dress/29475850/buy,Rs. 3411,,MANGO,V-Neck Buttoned Sheath Dress,Rs. 3790,
dresses/lea+clothing+co./lea-clothing-co-floral-applique-ombre-fit-and-flare-dress/29984720/buy,,,Lea Clothing Co.,Floral Applique Ombre Dress,,
dresses/stylecast/stylecast-white-self-design-shoulder-straps-cotton-fit--flare-maxi-dress/28232912/buy,Rs. 1199,,StyleCast,Fit & Flare Maxi Dress,Rs. 2999,
dresses/kedar+fab/kedar-fab-floral-embroidered-square-neck-maxi-dress/29328684/buy,Rs. 899,3.3,Kedar Fab,Floral Embroidered Maxi Dress,Rs. 2999,8
dresses/tokyo+talkies/tokyo-talkies-maxi-dress/29877704/buy,Rs. 849,3.4,Tokyo Talkies,Maxi Dress,Rs. 3449,11
dresses/athena/athena-navy-blue-floral-printed-cold-shoulder-ruffled-georgette-fit--flare-dress/23048282/buy,Rs. 917,4.2,Athena,Printed Fit & Flare Dress,Rs. 2699,152
dresses/stylecast/stylecast-khaki-shoulder-straps-bodycon-maxi-dress/25323562/buy,Rs. 1149,4.3,StyleCast,Bodycon Maxi Dress,Rs. 3149,46
dresses/trendyol/trendyol-women-off-white-solid-mini-wrap-dress/19553972/buy,Rs. 1559,3.5,Trendyol,Solid Mini Wrap Dress,Rs. 5199,38
dresses/sassafras+curve/sassafras-curve-plus-size-black-ribbed-sleeveless-sheath-midi-dress-with-shrug/27508548/buy,Rs. 1899,4.6,SASSAFRAS Curve,Plus Size Dress With Shrug,Rs. 4999,52
ethnic-dresses/vishudh/vishudh-women-maroon--off-white-striped-fit-and-flare-dress/13769322/buy,Rs. 699,4.2,Vishudh,Striped Fit and Flare Dress,Rs. 1499,1.6k
ethnic-dresses/white+world/white-world-floral-printed-anarkali-maxi-dress-with-dupatta/26654350/buy,Rs. 1699,3.5,White World,Anarkali Maxi Dress & Dupatta,Rs. 9999,41
dresses/la+zoire/la-zoire-navy-blue--pink-floral-georgette-midi-dress/19187992/buy,Rs. 985,4.2,La Zoire,Floral Georgette Midi Dress,Rs. 2899,642
dresses/veni+vidi+vici/veni-vidi-vici-black-ruched-bodycon-dress/10054821/buy,Rs. 661,4.3,Veni Vidi Vici,Ruched Bodycon Dress,Rs. 1890,11.9k
dresses/trendyol/trendyol-halter-neck-sleeveless-sheath-mini-dress/27532882/buy,Rs. 2024,4.5,Trendyol,Halter Neck Sheath Mini Dress,Rs. 2699,12
dresses/sheetal+associates/sheetal-associates-purple-dress/19062894/buy,Rs. 519,4.3,SHEETAL Associates,Dress,Rs. 1999,5.9k
dresses/max/max-puff-sleeve-pure-cotton-fit--flare-midi-dress/28879842/buy,,4.3,max,Midi Puff Sleeve Dress,,26
dresses/deebaco/deebaco-flared-shirt-collar-fit--flare-dress/29025240/buy,Rs. 1680,4.1,DEEBACO,Flared Fit & Flare Dress,Rs. 4099,19
dresses/kedar+fab/kedar-fab-ethnic-motifs-print-maxi-dress/29328678/buy,Rs. 799,4.3,Kedar Fab,Ethnic Motifs Print Maxi Dress,Rs. 2999,16
dresses/mango/mango-knitted-shirt-midi-dress/30000988/buy,Rs. 3411,,MANGO,Knitted Shirt Midi Dress,Rs. 3790,
dresses/baesd/baesd-girls-floral-print-full-sleeve-net-fit--flare-dress/28721716/buy,Rs. 619,4.1,BAESD,Girls Print Net Dress,Rs. 1999,199
dresses/h%26m/hm-knot-detailed-jersey-dress/25825962/buy,Rs. 1499,,H&M,Knot Detailed Jersey Dress,Rs. 1999,
dresses/nayo/nayo-lavender-floral-maternity-empire-maxi-dress/19587650/buy,Rs. 899,4.1,Nayo,Floral Empire Maxi Dress,Rs. 2499,1.2k
dresses/mabish+by+sonal+jain/mabish-by-sonal-jain-satin-midi-wrap-dress/21695126/buy,Rs. 1175,3.7,MABISH by Sonal Jain,Satin Midi Dress,Rs. 2799,340
dresses/u%26f+beyond/uf-beyond-plus-size-floral-printed-puff-sleeves-georgette-tiered-fit--flare-midi-dress/27421600/buy,Rs. 1364,4.1,U&F Beyond,Plus Size Georgette Dress,Rs. 3499,57
dresses/forever+new/forever-new-tie-and-dye--maxi-dress/30025100/buy,,,Forever New,Tie and Dye Maxi Dress,,
dresses/sassafras+worklyf/sassafras-worklyf-shawl-collar-sheath-blazer-dress/24314228/buy,Rs. 781,4.2,SASSAFRAS worklyf,Sheath Blazer Dress,Rs. 2299,577
dresses/bebe/bebe-women-one-shoulder-bodycon-midi-dress/29888801/buy,Rs. 8799,,bebe,Bodycon Midi Dress,Rs. 10999,
dresses/salt+attire/salt-attire--women-a-line-dress/30027957/buy,Rs. 2932,,SALT ATTIRE,A-Line Dress,Rs. 3450,
dresses/inweave/inweave-solid-kaftan-midi-dress/23942078/buy,Rs. 1295,4,InWeave,Kaftan Midi Dress,Rs. 3599,324
dresses/stylecast/stylecast-brown-v-neck-pleated-chiffon-maxi-dress/28417630/buy,Rs. 1249,3.5,StyleCast,Chiffon Maxi Dress,Rs. 3099,11
dresses/mango/mango-printed-ruched-sheath-mini-dress/28822982/buy,Rs. 4311,4.6,MANGO,Printed Sheath Mini Dress,Rs. 4790,8
dresses/sassafras/sassafras-striped-v-neck-cut-out-detail-sheath-dress/22408104/buy,Rs. 699,4.6,SASSAFRAS,Striped Sheath Dress,Rs. 1999,2k
dresses/chemistry/chemistry-printed-shirt-dress/27977732/buy,Rs. 816,,Chemistry,Printed Shirt Dress,Rs. 1899,
dresses/vero+moda/vero-moda-checked-fringed-a-line-dress/28046012/buy,Rs. 2609,,Vero Moda,Checked A-Line Dress,Rs. 4499,
dresses/cutecumber/cutecumber-girls-embellished--sleeveless-sheath-dress/29414636/buy,Rs. 1390,4.1,CUTECUMBER,Girls Embellished Sheath Dress,Rs. 2485,8
dresses/sheetal+associates/sheetal-associates-black-sheath-midi-dress/19043284/buy,Rs. 599,4.2,SHEETAL Associates,Sheath Midi Dress,Rs. 1999,2.6k
dresses/stylecast/stylecast-blue-sweetheart-neck-short-puff-sleeves-embellished-ruffled-maxi-dress/27041202/buy,Rs. 2471,4.2,StyleCast,Embellished Maxi Dress,Rs. 4119,5
dresses/yash+gallery/yash-gallery-blue-dyed-cotton-a-line-dress/11008030/buy,Rs. 701,4,YASH GALLERY,Dyed Cotton A-Line Dress,Rs. 2599,920
dresses/berrylush/berrylush-pink-partywear-western-style-maxi-gown/12187736/buy,Rs. 739,4.4,Berrylush,Partywear Maxi Gown,Rs. 1999,42.3k
dresses/rare/rare-maroon-shoulder-strap-bodycon-dress/23552766/buy,Rs. 824,4.2,RARE,Shoulder Strap Bodycon Dress,Rs. 2499,244
dresses/stylecast/stylecast-green-floral-printed-shoulder-straps-maxi-dress/27652060/buy,Rs. 1099,3.6,StyleCast,Floral Printed Maxi Dress,Rs. 2749,10
ethnic-dresses/indo+era/indo-era-floral-embroidered-a-line-midi-dress/24653988/buy,Rs. 599,4.3,Indo Era,Floral Embroidered A-Line Midi Dress,Rs. 4999,49
dresses/stylecast+x+revolte/stylecast-x-revolte-blue-square-neck-fit--flare-midi-dress/28333586/buy,Rs. 1299,2.3,StyleCast x Revolte,Fit & Flare Midi Dress,Rs. 3299,3
dresses/max/max-floral-print-fit-and-flare-midi-belted-dress/30050972/buy,,,max,Floral Fit and Flare Dress,,
dresses/sassafras+curve/sassafras-curve-plus-size-accordion-pleats--tiered-cuffed-sleeves-a-line-dress/29182568/buy,Rs. 949,4.2,SASSAFRAS Curve,Plus Size Tiered A-Line Dress,Rs. 2498,36
dresses/and/and-floral-notch-neck-a-line-dress/21680180/buy,Rs. 1799,4.4,AND,Floral Notch Neck A-Line Dress,Rs. 2999,38
dresses/tokyo+talkies/tokyo-talkies-floral-printed-puff-sleeve-a-line-dress/21629358/buy,Rs. 539,4,Tokyo Talkies,Printed A-Line Dress,Rs. 1649,537
dresses/dressberry/dressberry-women-blue-pure-cotton-shirt-dress-with-belt/14739598/buy,Rs. 873,4.4,DressBerry,Women Cotton Shirt Dress,Rs. 1899,274
dresses/lulu+%26+sky/lulu--sky-strapless-fit--flare-mini-dress/27550334/buy,Rs. 1649,4.2,LULU & SKY,Fit & Flare Mini Dress,Rs. 3928,15
dresses/tokyo+talkies/tokyo-talkies-black-one-shoulder-ruched-bodycon-mini-dress/26547766/buy,Rs. 412,4.2,Tokyo Talkies,Ruched Bodycon Mini Dress,Rs. 1249,308
dresses/roadster/roadster-puff-sleeves-square-neck-smocked-fit--flare-midi-dress/29992214/buy,Rs. 1000,,Roadster,Midi Puff Sleeves Dress,Rs. 2500,
dresses/berrylush+curve/berrylush-curve-plus-size-floral-print-maxi-dress/30035106/buy,Rs. 949,,Berrylush Curve,Plus Size Floral Maxi Dress,Rs. 2499,
dresses/pspeaches/pspeaches-girls-tie-and-dye-cotton-a-line-midi-dress/21817592/buy,Rs. 1113,4.4,pspeaches,Girls A-Line Midi Dress,Rs. 3711,360
